,Profile Name,Start Time,Duration,Title,Bookmark,Latest Bookmark,Country
23515,Perfil 3,2022-01-27 22:42:21,00:21:24,Sam & Cat: Temporada 1: #AssistenteEspecial (Episódio 19),00:21:25,Not latest view,BR (Brazil)
23516,Perfil 3,2022-01-27 22:29:55,00:11:09,Sam & Cat: Temporada 1: #OMelhorRefrigerante (Episódio 25),00:22:36,00:22:36,BR (Brazil)
23517,Perfil 3,2022-01-27 22:29:09,00:00:37,Baywatch_hook_primary_16x9,00:00:37,Not latest view,BR (Brazil)
23518,Perfil 3,2022-01-27 16:56:26,00:10:32,Sam & Cat: Temporada 1: #OMelhorRefrigerante (Episódio 25),00:11:27,Not latest view,BR (Brazil)
23519,Perfil 3,2022-01-27 16:34:15,00:21:47,Sam & Cat: Temporada 1: #ForçaNaPeruca (Episódio 33),00:22:36,00:22:36,BR (Brazil)
23520,Perfil 3,2022-01-27 16:17:03,00:17:09,Sam & Cat: Temporada 1: #PegamosUmAstroDoRock (Episódio 32),00:22:33,00:22:33,BR (Brazil)
23521,Perfil 3,2022-01-26 17:44:21,00:05:08,Sam & Cat: Temporada 1: #PegamosUmAstroDoRock (Episódio 32),00:05:08,Not latest view,BR (Brazil)
23522,Perfil 3,2022-01-26 17:21:05,00:21:46,Sam & Cat: Temporada 1: #ONocaute (Episódio 31),00:22:36,00:22:36,BR (Brazil)
23523,Perfil 3,2022-01-26 16:45:34,00:22:04,Sam & Cat: Temporada 1: #OsSuperDoidos (Episódio 36),00:22:36,00:22:36,BR (Brazil)
23524,Perfil 3,2022-01-26 16:22:42,00:18:42,Sam & Cat: Temporada 1: #ConfusõesDePrimeiraClasse (Episódio 30),00:22:20,00:22:20,BR (Brazil)
23525,Perfil 3,2022-01-26 16:21:14,00:00:37,Baywatch_hook_primary_16x9,00:00:37,Not latest view,BR (Brazil)
23526,Perfil 3,2022-01-25 22:36:40,00:00:05,Baywatch,00:00:05,Not latest view,BR (Brazil)
23527,Perfil 3,2022-01-25 22:36:21,00:00:15,Baywatch_hook_primary_16x9,00:00:15,Not latest view,BR (Brazil)
23528,Perfil 3,2022-01-25 22:35:23,00:00:51,Trailer: Neymar: O Caos Perfeito,00:00:51,00:00:51,BR (Brazil)
23529,Perfil 3,2022-01-25 21:47:16,00:47:34,Um Espião e Meio,01:41:59,01:41:59,BR (Brazil)
23530,Perfil 3,2022-01-25 20:37:25,00:54:57,Um Espião e Meio,00:54:24,Not latest view,BR (Brazil)
23531,Perfil 3,2022-01-25 20:32:10,00:00:37,Central Intelligence_hook_primary_16x9,00:00:37,00:00:37,BR (Brazil)
23532,Perfil 3,2022-01-25 20:31:47,00:00:14,We're the Millers_hook_primary_16x9,00:00:14,Not latest view,BR (Brazil)
23533,Perfil 3,2022-01-25 20:31:02,00:00:37,Central Intelligence_hook_primary_16x9,00:00:37,Not latest view,BR (Brazil)
23534,Perfil 3,2022-01-25 20:30:42,00:00:04,The Thundermans: Season 1_hook_primary_16x9,00:00:04,00:00:04,BR (Brazil)
23535,Perfil 3,2022-01-25 16:50:44,00:05:47,iCarly: Temporada 1: iWant More Viewers (Episódio 3),00:05:48,00:05:48,BR (Brazil)
23536,Perfil 3,2022-01-25 16:27:20,00:22:37,iCarly: Temporada 1: iLike Jake (Episódio 2),00:23:37,00:23:37,BR (Brazil)
23537,Perfil 3,2022-01-25 16:01:58,00:23:36,iCarly: Temporada 1: iPiloto (Episódio 1),00:23:36,00:23:36,BR (Brazil)
23538,Perfil 3,2022-01-24 22:32:07,00:20:39,Alerta Vermelho,01:49:21,01:49:21,BR (Brazil)
23539,Perfil 3,2022-01-24 20:46:12,00:53:41,Alerta Vermelho,01:28:43,Not latest view,BR (Brazil)
23540,Perfil 3,2022-01-24 19:53:29,00:36:12,Alerta Vermelho,00:35:02,Not latest view,BR (Brazil)
23541,Perfil 3,2022-01-24 19:53:14,00:00:12,Alerta Vermelho (Clipe): Alerta Vermelho,00:00:12,Not latest view,BR (Brazil)
23542,Perfil 3,2022-01-24 19:52:29,00:00:27,Grown Ups_hook_primary_16x9,00:00:27,Not latest view,BR (Brazil)
23543,Perfil 3,2022-01-24 19:49:38,00:02:30,Sam & Cat: Temporada 1: #ConfusõesDePrimeiraClasse (Episódio 30),00:02:31,Not latest view,BR (Brazil)
23544,Perfil 3,2022-01-24 19:27:19,00:21:53,Sam & Cat: Temporada 1: #ODroneEOBebê (Episódio 29),00:22:36,00:22:36,BR (Brazil)
23545,Perfil 3,2022-01-24 19:26:43,00:00:25,Hotel Transylvania 3: Summer Vacation_hook_primary_16x9,00:00:25,Not latest view,BR (Brazil)
23546,Perfil 3,2022-01-24 19:23:29,00:02:59,Brilhante Victória: Temporada 1: Uma Noite na Casa de Sikowitz (Episódio 20),00:23:35,00:23:35,BR (Brazil)
23547,Perfil 3,2022-01-24 15:20:48,00:19:44,Brilhante Victória: Temporada 1: Uma Noite na Casa de Sikowitz (Episódio 20),00:20:39,Not latest view,BR (Brazil)
23548,Perfil 3,2022-01-24 14:13:54,00:22:44,Brilhante Victória: Temporada 1: Um filme de Dale Squires (Episódio 19),00:23:35,00:23:35,BR (Brazil)
23549,Perfil 3,2022-01-24 13:37:26,00:20:59,Brilhante Victória: Temporada 1: A Difícil Escolha (Episódio 18),00:23:35,00:23:35,BR (Brazil)
23550,Perfil 3,2022-01-24 13:37:16,00:00:06,Temporada 1 (Trailer): Temporada de Verão,00:00:06,00:00:06,BR (Brazil)
23551,Perfil 3,2022-01-23 17:45:50,00:02:36,Brilhante Victória: Temporada 1: A Difícil Escolha (Episódio 18),00:02:37,Not latest view,BR (Brazil)
23552,Perfil 3,2022-01-23 01:09:16,00:06:30,Brilhante Victória: Temporada 1: A Peça da Jade (Episódio 17),00:23:40,00:23:40,BR (Brazil)
23553,Perfil 3,2022-01-23 01:09:04,00:00:08,Victorious: Season 1_hook_primary_16x9,00:00:08,00:00:08,BR (Brazil)
23554,Perfil 3,2022-01-23 00:43:53,00:00:06,Victorious: Season 1_hook_primary_16x9,00:00:06,Not latest view,BR (Brazil)
23555,Perfil 3,2022-01-22 22:19:33,00:16:37,Brilhante Victória: Temporada 1: A Peça da Jade (Episódio 17),00:17:14,Not latest view,BR (Brazil)
23556,Perfil 3,2022-01-22 20:36:03,00:00:40,Minha Mãe é Uma Peça_hook_04_16x9,00:00:40,Not latest view,BR (Brazil)
23557,Perfil 3,2022-01-22 20:35:49,00:00:09,Jack and Jill_hook_primary_16x9,00:00:09,00:00:09,BR (Brazil)
23558,Perfil 3,2022-01-22 20:14:46,00:00:26,Hotel Transylvania 3: Summer Vacation_hook_primary_16x9,00:00:26,Not latest view,BR (Brazil)
23559,Perfil 3,2022-01-22 20:13:40,00:01:03,Carinha de anjo : Season 1_hook_primary_16x9,00:01:03,Not latest view,BR (Brazil)
23560,Perfil 3,2022-01-22 20:11:58,00:01:40,Trailer: Tratamento de Realeza,00:01:40,Not latest view,BR (Brazil)
23561,Perfil 3,2022-01-22 18:38:46,01:27:29,Pets - A Vida Secreta dos Bichos 2,01:20:31,01:20:31,BR (Brazil)
23562,Perfil 3,2022-01-22 18:24:39,00:13:39,Brilhante Victória: Temporada 1: Os Diddly-Boops (Episódio 16),00:23:35,00:23:35,BR (Brazil)
23563,Perfil 3,2022-01-22 18:22:57,00:00:15,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,00:00:15,Not latest view,BR (Brazil)
23564,Perfil 3,2022-01-22 16:26:59,00:09:34,Brilhante Victória: Temporada 1: Os Diddly-Boops (Episódio 16),00:09:34,Not latest view,BR (Brazil)
23565,Perfil 3,2022-01-22 16:25:27,00:00:57,Teaser 2: Tratamento de Realeza,00:00:57,00:00:57,BR (Brazil)
23566,Perfil 3,2022-01-22 16:01:47,00:23:04,Brilhante Victória: Temporada 1: A Grande Chance de Beck (Episódio 15),00:23:04,00:23:04,BR (Brazil)
23567,Perfil 3,2022-01-22 15:39:43,00:17:54,Brilhante Victória: Temporada 1: Surtando de vez: Parte 2 (Episódio 14),00:21:31,00:21:31,BR (Brazil)
23568,Perfil 3,2022-01-22 15:35:49,00:02:21,Brilhante Victória: Temporada 1: Surtando de vez: Parte 2 (Episódio 14),00:03:36,Not latest view,BR (Brazil)
23569,Perfil 3,2022-01-22 14:55:30,00:26:29,Brilhante Victória: Temporada 1: Surtando de vez: Parte 1 (Episódio 13),00:26:31,00:26:31,BR (Brazil)
23570,Perfil 3,2022-01-22 14:32:57,00:22:30,Brilhante Victória: Temporada 1: O Novo Namorado da Cat (Episódio 12),00:23:27,00:23:27,BR (Brazil)
23571,Perfil 3,2022-01-22 14:32:50,00:00:04,Victorious: Season 1_hook_primary_16x9,00:00:04,Not latest view,BR (Brazil)
23572,Perfil 3,2022-01-21 22:35:25,00:04:08,Brilhante Victória: Temporada 1: A Armação do Ping-Pong (Episódio 11),00:23:35,00:23:35,BR (Brazil)
23573,Perfil 3,2022-01-21 22:19:49,00:12:28,Brilhante Victória: Temporada 1: A Armação do Ping-Pong (Episódio 11),00:19:26,Not latest view,BR (Brazil)
23574,Perfil 3,2022-01-21 19:23:22,00:07:00,Brilhante Victória: Temporada 1: A Armação do Ping-Pong (Episódio 11),00:07:00,Not latest view,BR (Brazil)
23575,Perfil 3,2022-01-21 18:57:13,00:23:35,Brilhante Victória: Temporada 1: A grande chance de Beck (Episódio 10),00:23:35,00:23:35,BR (Brazil)
23576,Perfil 3,2022-01-21 18:31:35,00:22:39,Brilhante Victória: Temporada 1: Wi-Fi no Céu (Episódio 9),00:23:36,00:23:36,BR (Brazil)
23577,Perfil 3,2022-01-21 16:03:39,00:23:34,Brilhante Victória: Temporada 1: Sobrevivência do mais Calorento (Episódio 8),00:23:35,00:23:35,BR (Brazil)
23578,Perfil 3,2022-01-21 15:41:04,00:22:32,Brilhante Victória: Temporada 1: Robarazzi (Episódio 7),00:23:29,00:23:29,BR (Brazil)
23579,Perfil 3,2022-01-21 01:42:09,00:23:51,"Brilhante Victória: Temporada 1: Tori, a zumbi (Episódio 6)",00:23:51,00:23:51,BR (Brazil)
23580,Perfil 3,2022-01-21 01:28:41,00:11:15,Brilhante Victória: Temporada 1: Jade termina com Beck (Episódio 5),00:23:35,00:23:35,BR (Brazil)
23581,Perfil 3,2022-01-21 00:05:56,00:08:19,Brilhante Victória: Temporada 1: Jade termina com Beck (Episódio 5),00:08:22,Not latest view,BR (Brazil)
23582,Perfil 3,2022-01-20 23:42:56,00:22:39,Brilhante Victória: Temporada 1: A canção da semana de aniversário (Episódio 4),00:23:35,00:23:35,BR (Brazil)
23583,Perfil 3,2022-01-20 23:20:15,00:22:26,Brilhante Victória: Temporada 1: Luta Encenada (Episódio 3),00:23:34,00:23:34,BR (Brazil)
23584,Perfil 3,2022-01-20 23:20:03,00:00:07,Just Go With It_hook_primary_16x9,00:00:07,00:00:07,BR (Brazil)
23585,Perfil 3,2022-01-20 17:38:41,00:00:13,Bridgerton: Temporada 1: Diamante raro (Episódio 1),00:00:13,00:00:13,BR (Brazil)
23586,Perfil 3,2022-01-20 17:04:45,00:23:45,Brilhante Victória: Temporada 1: A Cena do Pássaro (Episódio 2),00:23:45,00:23:45,BR (Brazil)
23587,Perfil 3,2022-01-20 16:37:59,00:17:43,Brilhante Victória: Temporada 1: A Grande Apresentação (Episódio 1),00:23:40,00:23:40,BR (Brazil)
23588,Perfil 3,2022-01-20 16:36:59,00:00:07,Temporada 1 (Clipe): Café com Aroma de Mulher,00:00:07,00:00:07,BR (Brazil)
23589,Perfil 3,2022-01-20 01:52:55,01:51:02,Esposa de mentirinha,01:50:12,01:50:12,BR (Brazil)
23590,Perfil 3,2022-01-20 01:52:11,00:00:36,Just Go With It_hook_primary_16x9,00:00:36,Not latest view,BR (Brazil)
23591,Perfil 3,2022-01-20 01:51:56,00:00:08,Victorious: Season 1_hook_primary_16x9,00:00:08,Not latest view,BR (Brazil)
23592,Perfil 3,2022-01-20 01:51:35,00:00:04,Stranger Things (Trailer 2),00:00:04,Not latest view,BR (Brazil)
23593,Perfil 3,2022-01-20 01:50:36,00:00:19,Temporada 1 (Trailer): Outer Banks,00:00:19,00:00:19,BR (Brazil)
23594,Perfil 3,2022-01-20 01:49:40,00:00:08,Parte 4 (Vídeo extra 1): La casa de papel,00:00:08,00:00:08,BR (Brazil)
23595,Perfil 3,2022-01-20 01:48:44,00:00:31,Teaser: Mimadinhos,00:00:31,00:00:31,BR (Brazil)
23596,Perfil 3,2022-01-20 01:47:55,00:00:10,Temporada 1 (Clipe 1): Sweet Tooth,00:00:10,00:00:10,BR (Brazil)
23597,Perfil 3,2022-01-20 01:47:22,00:00:06,Trailer: A Família Mitchell e a Revolta das Máquinas,00:00:06,00:00:06,BR (Brazil)
23598,Perfil 3,2022-01-20 01:47:09,00:00:09,Resurrection: Ertuğrul: Season 3_hook_primary_16x9,00:00:09,00:00:09,BR (Brazil)
23599,Perfil 3,2022-01-20 01:46:48,00:00:15,Riverdale: Season 1_hook_primary_16x9,00:00:15,00:00:15,BR (Brazil)
23600,Perfil 3,2022-01-20 01:46:05,00:00:33,Minha Mãe é Uma Peça_hook_primary_16x9,00:00:33,00:00:33,BR (Brazil)
23601,Perfil 3,2022-01-20 01:45:06,00:00:45,Main Character Intro Clip: Confissões de uma Garota Excluída,00:00:45,00:00:45,BR (Brazil)
23602,Perfil 3,2022-01-20 01:44:53,00:00:09,Operação Ecstasy (Trailer),00:00:09,00:00:09,BR (Brazil)
23603,Perfil 3,2022-01-20 01:44:37,00:00:04,Imperdoável (Clipe): Imperdoável,00:00:04,00:00:04,BR (Brazil)
23604,Perfil 3,2022-01-20 01:43:23,00:00:32,One Punch Man: Season 1_hook_primary_16x9,00:00:32,00:00:32,BR (Brazil)
23605,Perfil 3,2022-01-20 01:42:44,00:00:23,Temporada 6 (Clipe): Lucifer,00:00:23,00:00:23,BR (Brazil)
23606,Perfil 3,2022-01-20 01:42:10,00:00:23,The Flash: Season 1_hook_primary_16x9,00:00:23,Not latest view,BR (Brazil)
23607,Perfil 3,2022-01-20 01:40:54,00:00:47,Alerta Vermelho (Clipe): Alerta Vermelho,00:00:47,00:00:47,BR (Brazil)
23608,Perfil 3,2022-01-20 01:40:36,00:00:08,Indecente (Clipe): Indecente,00:00:08,00:00:08,BR (Brazil)
23609,Perfil 4,2023-01-09 01:27:19,02:09:40,Amor em Verona,01:49:32,01:49:32,BR (Brazil)
23610,Perfil 4,2023-01-09 01:27:00,00:00:13,Carinha de anjo : Season 1_hook_05_16x9,00:00:13,00:00:13,BR (Brazil)
23611,Perfil 4,2023-01-09 01:26:45,00:00:11,Trailer: Rebecca - A Mulher Inesquecível,00:00:11,00:00:11,BR (Brazil)
23612,Perfil 4,2023-01-09 01:26:27,00:00:11,As Nadadoras (Clipe): As Nadadoras,00:00:11,00:00:11,BR (Brazil)
23613,Perfil 4,2023-01-09 01:26:16,00:00:07,Colombiana_hook_primary_16x9,00:00:07,00:00:07,BR (Brazil)
23614,Perfil 4,2023-01-09 01:25:51,00:00:21,Trailer: Amor²,00:00:21,00:00:21,BR (Brazil)
23615,Perfil 4,2023-01-09 01:25:21,00:00:17,Cowboy's Heart_hook_primary_16x9,00:00:17,00:00:17,BR (Brazil)
23616,Perfil 4,2023-01-09 01:25:12,00:00:05,Temporada 1 (Clipe): Diário de um Gigolô,00:00:05,00:00:05,BR (Brazil)
23617,Perfil 4,2023-01-09 01:24:35,00:00:07,Grace and Grit_hook_03_16x9,00:00:07,00:00:07,BR (Brazil)
23618,Perfil 4,2023-01-09 01:24:01,00:00:22,Minissérie (Clipe 2): Recomeço,00:00:22,00:00:22,BR (Brazil)
23619,Perfil 4,2023-01-09 01:23:41,00:00:07,Continência ao Amor (Clipe): Continência ao Amor,00:00:07,00:00:07,BR (Brazil)
23620,Perfil 4,2023-01-09 01:23:27,00:00:08,Temporada 1 (Clipe): Fidelidade,00:00:08,00:00:08,BR (Brazil)
23621,Perfil 4,2023-01-09 01:23:13,00:00:09,O Amante de Lady Chatterley (Clipe): O Amante de Lady Chatterley,00:00:09,00:00:09,BR (Brazil)
23622,Perfil 4,2023-01-09 01:23:00,00:00:09,Moment of high emotion: Into the Wind,00:00:09,00:00:09,BR (Brazil)
23623,Perfil 4,2023-01-09 01:22:37,00:00:18,Táticas do Amor (Clipe): Táticas do Amor,00:00:18,00:00:18,BR (Brazil)
23624,Perfil 4,2023-01-09 01:22:03,00:00:16,Amor em Verona (Clipe 2): Amor em Verona,00:00:16,00:00:16,BR (Brazil)
23625,Perfil 4,2023-01-09 01:21:44,00:00:15,Combinação Perfeita (Clipe): Combinação Perfeita,00:00:15,00:00:15,BR (Brazil)
23626,Perfil 4,2023-01-09 01:21:26,00:00:14,That's Amor (Clipe): That's Amor,00:00:14,00:00:14,BR (Brazil)
23627,Perfil 4,2023-01-09 01:21:02,00:00:10,Combinação Perfeita (Clipe): Combinação Perfeita,00:00:10,00:00:10,BR (Brazil)
23628,Perfil 4,2023-01-08 22:58:29,00:20:43,Traição e Desejo,01:28:55,01:28:55,BR (Brazil)
23629,Perfil 4,2023-01-08 20:54:15,01:09:33,Traição e Desejo,01:09:34,Not latest view,BR (Brazil)
23630,Perfil 4,2023-01-08 20:53:40,00:00:05,Combinação Perfeita (Clipe): Combinação Perfeita,00:00:05,Not latest view,BR (Brazil)
23631,Perfil 4,2023-01-08 20:53:14,00:00:06,Grace and Grit_hook_03_16x9,00:00:06,Not latest view,BR (Brazil)
23632,Perfil 4,2023-01-08 20:52:41,00:00:22,Olhar de Anjo,00:00:22,00:00:22,BR (Brazil)
23633,Perfil 4,2023-01-08 20:51:51,00:00:14,Como Seria se...? (Clipe): Como Seria se...?,00:00:14,00:00:14,BR (Brazil)
23634,Perfil 4,2023-01-08 20:51:08,00:00:34,Grace and Grit_hook_03_16x9,00:00:34,Not latest view,BR (Brazil)
23635,Perfil 4,2023-01-08 20:50:51,00:00:12,Até a Próxima Vez (Clipe): Até a Próxima Vez,00:00:12,00:00:12,BR (Brazil)
23636,Perfil 4,2023-01-08 20:50:31,00:00:16,Combinação Perfeita (Clipe): Combinação Perfeita,00:00:16,Not latest view,BR (Brazil)
23637,Perfil 4,2023-01-08 00:53:32,02:02:51,O Pálido Olho Azul,02:01:01,02:01:01,BR (Brazil)
23638,Perfil 4,2023-01-08 00:52:53,00:00:36,O Pálido Olho Azul (Clipe 2): O Pálido Olho Azul,00:00:37,00:00:37,BR (Brazil)
23639,Perfil 4,2023-01-07 23:40:32,00:01:03,Carinha de anjo : Season 1_hook_primary_16x9,00:01:03,00:01:03,BR (Brazil)
23640,Perfil 4,2023-01-07 22:12:03,01:28:26,A Vida Pode Mudar,01:28:27,01:28:27,BR (Brazil)
23641,Perfil 4,2023-01-07 22:05:21,00:00:05,A Vida Pode Mudar,00:00:05,Not latest view,BR (Brazil)
23642,Perfil 4,2023-01-07 22:05:13,00:00:05,Trailer: A Vida Pode Mudar,00:00:06,00:00:06,BR (Brazil)
23643,Perfil 4,2023-01-07 20:58:52,01:06:18,As Cores do Amor,01:27:28,01:27:28,BR (Brazil)
23644,Perfil 4,2023-01-07 20:15:29,00:42:59,Ginny e Georgia: Temporada 1: Piloto (Episódio 1),00:43:00,00:43:00,BR (Brazil)
23645,Perfil 4,2023-01-07 19:46:06,00:29:20,Águas Rasas,01:20:30,01:20:30,BR (Brazil)
23646,Perfil 4,2023-01-07 19:45:27,00:00:36,The Shallows_hook_primary_16x9,00:00:36,00:00:36,BR (Brazil)
23647,Perfil 4,2023-01-07 19:45:11,00:00:07,Conselheira do Amor (Clipe): Conselheira do Amor,00:00:08,00:00:08,BR (Brazil)
23648,Perfil 4,2023-01-07 16:12:41,00:21:10,As Cores do Amor,00:21:10,Not latest view,BR (Brazil)
23649,Perfil 4,2023-01-07 16:12:15,00:00:04,O Filho Eterno_hook_04_16x9,00:00:04,00:00:04,BR (Brazil)
23650,Perfil 4,2023-01-07 03:15:18,00:00:06,Trailer: O Pálido Olho Azul,00:00:06,00:00:06,BR (Brazil)
23651,Perfil 4,2023-01-07 01:52:01,00:51:10,Águas Rasas,00:51:10,Not latest view,BR (Brazil)
23652,Perfil 4,2023-01-07 01:51:40,00:00:16,The Shallows_hook_primary_16x9,00:00:16,Not latest view,BR (Brazil)
23653,Perfil 4,2023-01-07 01:49:23,00:02:03,Benji (Trailer),00:02:04,00:02:04,BR (Brazil)
23654,Perfil 4,2023-01-07 01:48:59,00:00:16,Blue Lagoon: The Awakening_hook_03_16x9,00:00:16,00:00:16,BR (Brazil)
23655,Perfil 4,2023-01-07 01:48:39,00:00:09,O Filho Eterno_hook_primary_16x9,00:00:09,00:00:09,BR (Brazil)
23656,Perfil 4,2023-01-07 01:48:26,00:00:07,That's Amor (Clipe): That's Amor,00:00:07,00:00:07,BR (Brazil)
23657,Perfil 4,2023-01-07 01:48:12,00:00:10,Minha Mãe é Uma Peça_hook_primary_16x9,00:00:10,00:00:10,BR (Brazil)
23658,Perfil 4,2023-01-07 01:22:13,01:53:01,Paixão Sufocante,01:53:01,01:53:01,BR (Brazil)
23659,Perfil 4,2023-01-07 01:21:31,00:00:05,The Impossible_hook_primary_16x9,00:00:05,00:00:05,BR (Brazil)
23660,Perfil 4,2023-01-07 01:21:07,00:00:13,CALLMECRAZY_CLIP_ACT2CONFLICT,00:00:13,00:00:13,BR (Brazil)
23661,Perfil 4,2023-01-07 01:20:24,00:00:06,Jaula (Clipe): Jaula,00:00:06,00:00:06,BR (Brazil)
23662,Perfil 4,2023-01-07 01:20:13,00:00:07,Trailer: Um Marido Fiel,00:00:07,00:00:07,BR (Brazil)
23663,Perfil 4,2023-01-07 01:19:50,00:00:05,Flight_hook_primary_16x9,00:00:05,00:00:05,BR (Brazil)
23664,Perfil 4,2023-01-07 01:19:06,00:00:04,Royalteen (Clipe): Royalteen,00:00:04,00:00:04,BR (Brazil)
23665,Perfil 4,2023-01-07 01:18:50,00:00:11,Persuasão (Clipe): Persuasão,00:00:11,00:00:11,BR (Brazil)
23666,Perfil 4,2023-01-07 01:18:38,00:00:08,Trailer: Encaixe Perfeito,00:00:08,00:00:08,BR (Brazil)
23667,Perfil 4,2023-01-07 01:18:15,00:00:07,100 Medos (Clipe): 100 Medos,00:00:07,00:00:07,BR (Brazil)
23668,Perfil 4,2023-01-07 01:18:03,00:00:09,"Olá, Adeus e Tudo Mais (Clipe 2): Olá, Adeus e Tudo Mais",00:00:09,00:00:09,BR (Brazil)
23669,Perfil 4,2023-01-07 01:17:34,00:00:09,Trailer: A Última Carta de Amor,00:00:09,00:00:09,BR (Brazil)
23670,Perfil 4,2023-01-07 01:17:14,00:00:16,A Caminho do Verão (Clipe): A Caminho do Verão,00:00:16,00:00:16,BR (Brazil)
23671,Perfil 4,2023-01-07 01:16:46,00:00:24,Moment of high emotion: Into the Wind,00:00:24,Not latest view,BR (Brazil)
23672,Perfil 4,2023-01-07 01:16:32,00:00:10,Paixão Sufocante (Clipe): Paixão Sufocante,00:00:10,00:00:10,BR (Brazil)
23673,Perfil 4,2023-01-07 01:16:16,00:00:06,Trailer: O Apocalipse do Amor,00:00:06,00:00:06,BR (Brazil)
23674,Perfil 4,2023-01-07 01:15:08,00:00:15,Labor Day_hook_01_16x9,00:00:15,00:00:15,BR (Brazil)
23675,Perfil 4,2023-01-07 01:14:57,00:00:08,O Amante de Lady Chatterley (Clipe): O Amante de Lady Chatterley,00:00:08,Not latest view,BR (Brazil)
23676,Perfil 4,2023-01-07 01:14:49,00:00:04,Meu Porto Seguro (Clipe): Meu Porto Seguro,00:00:04,00:00:04,BR (Brazil)
23677,Perfil 4,2023-01-07 01:14:27,00:00:15,Combinação Perfeita (Clipe): Combinação Perfeita,00:00:15,Not latest view,BR (Brazil)
23678,Perfil 4,2023-01-07 01:14:15,00:00:08,90 Minutes in Heaven_hook_primary_16x9,00:00:08,00:00:08,BR (Brazil)
23679,Perfil 4,2023-01-07 01:14:06,00:00:05,As Nadadoras (Clipe): As Nadadoras,00:00:05,Not latest view,BR (Brazil)
23680,Perfil 4,2023-01-07 01:13:39,00:00:23,The Secret: Dare to Dream_hook_03_16x9,00:00:23,00:00:23,BR (Brazil)
23681,Perfil 4,2023-01-07 01:12:59,00:00:22,Grace and Grit_hook_05_16x9,00:00:22,00:00:22,BR (Brazil)
23682,Perfil 4,2023-01-07 01:12:44,00:00:11,The Mystery of Her_hook_05_16x9,00:00:11,00:00:11,BR (Brazil)
23683,Perfil 4,2023-01-07 01:12:31,00:00:08,Continência ao Amor (Clipe 2): Continência ao Amor,00:00:08,00:00:08,BR (Brazil)
23684,Perfil 4,2023-01-07 01:10:46,00:00:59,Labor Day_hook_05_16x9,00:00:59,00:00:59,BR (Brazil)
23685,Perfil 4,2023-01-07 01:10:10,00:00:19,Temporada 2 (Clipe): Ginny e Georgia,00:00:19,00:00:19,BR (Brazil)
23686,Perfil 4,2023-01-06 21:52:35,00:00:33,Miracles from Heaven_hook_primary_16x9,00:00:33,00:00:33,BR (Brazil)
23687,Perfil 4,2023-01-06 20:19:30,01:33:03,Em Meus Sonhos,01:33:03,01:33:03,BR (Brazil)
23688,Perfil 4,2023-01-06 20:19:06,00:00:10,O Resgate de Ruby (Clipe): O Resgate de Ruby,00:00:11,00:00:11,BR (Brazil)
23689,Perfil 4,2023-01-06 20:18:51,00:00:07,Trailer: Milagre Azul,00:00:08,00:00:08,BR (Brazil)
23690,Perfil 4,2023-01-06 20:18:16,00:00:09,That's Amor (Clipe): That's Amor,00:00:10,Not latest view,BR (Brazil)
23691,Perfil 4,2023-01-06 20:18:01,00:00:09,Conselheira do Amor (Clipe): Conselheira do Amor,00:00:10,00:00:10,BR (Brazil)
23692,Perfil 4,2023-01-06 20:17:21,00:00:20,Temporada 2 (Clipe): Ginny e Georgia,00:00:21,Not latest view,BR (Brazil)
23693,Perfil 4,2023-01-03 23:40:30,00:02:08,Trailer: Matilda: O Musical,00:02:08,00:02:08,BR (Brazil)
23694,Perfil 4,2023-01-03 23:38:08,00:02:18,Trailer: Amor em Verona,00:02:18,00:02:18,BR (Brazil)
23695,Perfil 4,2023-01-03 23:37:32,00:00:33,Miracles from Heaven_hook_primary_16x9,00:00:33,Not latest view,BR (Brazil)
23696,Perfil 4,2023-01-03 21:44:24,01:43:56,O Segredo: Ouse Sonhar,01:43:21,01:43:21,BR (Brazil)
23697,Perfil 4,2023-01-03 21:44:01,00:00:18,The Secret: Dare to Dream_hook_04_16x9,00:00:18,00:00:18,BR (Brazil)
23698,Perfil 4,2023-01-03 01:32:09,00:00:02,O Enfermeiro da Noite,00:00:02,00:00:02,BR (Brazil)
23699,Perfil 4,2023-01-03 01:31:37,00:00:28,Teaser: O Enfermeiro da Noite,00:00:28,00:00:28,BR (Brazil)
23700,Perfil 4,2023-01-03 01:29:43,00:01:25,Minissérie (Clipe): Olhar Indiscreto,00:01:25,00:01:25,BR (Brazil)
23701,Perfil 4,2023-01-03 00:45:54,00:40:36,O Sentido da Vida,01:43:06,01:43:06,BR (Brazil)
23702,Perfil 4,2023-01-03 00:07:39,00:08:14,O Sentido da Vida,01:02:35,Not latest view,BR (Brazil)
23703,Perfil 4,2023-01-02 22:21:06,00:58:38,O Sentido da Vida,00:54:26,Not latest view,BR (Brazil)
23704,Perfil 4,2023-01-02 22:20:30,00:00:33,The Mystery of Her_hook_01_16x9,00:00:33,00:00:33,BR (Brazil)
23705,Perfil 4,2023-01-02 21:59:06,00:21:06,Olhar Indiscreto: Minissérie: O ano que vivi duas vidas (Episódio 1),00:21:06,00:21:06,BR (Brazil)
23706,Perfil 4,2023-01-02 21:58:25,00:00:29,Temporada 1 Teaser: Olhar Indiscreto,00:00:52,00:00:52,BR (Brazil)
